taxon_id,geography,date
B/YAMAGATA/K500/2001,JapanKorea,2001
B/YAMAGATA/K508/2001,JapanKorea,2001
B/YAMAGATA/K513/2001,JapanKorea,2001
B/YAMAGATA/K515/2001,JapanKorea,2001
B/YAMAGATA/K519/2001,JapanKorea,2001
B/YAMAGATA/K521/2001,JapanKorea,2001
B/YAMAGATA/K535/2001,JapanKorea,2001
B/YAMAGATA/K542/2001,JapanKorea,2001
B/YAMANASHI/61/2008,JapanKorea,2008.186
B/YUNNAN/330/2004,SouthChina,2004.671
B/ZAPORIZZA/75/2008,Europe,2008.189
B/Zarumilla/FLA1352/2008,SouthAmerica,2008
B/Zhuhai/358/2007,SouthChina,2007.425
B/Zhuhai/411/2007,SouthChina,2007.488
B/Zhuhai/562/2007,SouthChina,2007.556
B/Zhuhai/621/2007,SouthChina,2007.614
B/Zhuhai/720/2007,SouthChina,2007.715
B/Zhuhai/766/2008,SouthChina,2008.548
BA-1100905001,India,2010.674
BA-151994,India,2010.052
BA-2100601001,India,2010.474
BA-2100701005,India,2010.559
BA-2100707001,India,2010.529
BA-232249,India,2009.932
BA-235517,India,2010.562
BA-242113,India,2009.932
BA-279673,India,2009.833
BA-310802,India,2009.784
BA-343204,India,2010.323
BA-343750,India,2009.816
BA-355836,India,2010.09
BA-4100408018,India,2010.304
BANGLADESH/1994/2010,India,2010.052
BEIJING-XICHENG/1961/2010,NorthChina,2010.301
BR-FOB,SouthAmerica,2010.512
BRITISH-COLUMBIA/RV0028/2011,USACanada,2010.967
BRUSSEL/G0710/2010,Europe,2010.948
CAMBODIA/35/2010,SoutheastAsia,2010.444
CHONGQING-BANAN/1296/2010,NorthChina,2010.521
CHONGQING-BANAN/1304/2010,NorthChina,2010.595
CHONGQING-YUZHONG/1254/2010,NorthChina,2010.271
CHONGQING-YUZHONG/1426/2010,NorthChina,2010.532
CHONGQING-YUZHONG/1476/2010,NorthChina,2010.66
CHONGQING-YUZHONG/1480/2010,NorthChina,2010.627
ENGLAND/170/2010,Europe,2010.915
ENGLAND/512/2010,Europe,2010.967
FINLAND/33/2010,Europe,2010.956
FINLAND/35/2010,Europe,2010.967
FINLAND/39/2010,Europe,2010.912
FL-JVT10002736,USACanada,2010.685
FUJIAN-FENGZE/1179/2010,SouthChina,2010.718
FUJIAN-FUZHOU-CANGSHAN/1194/2010,SouthChina,2010.353
FUJIAN-FUZHOU-CANGSHAN/1288/2010,SouthChina,2010.526
FUJIAN-FUZHOU-GULOU/11197/2009,SouthChina,2009.663
FUJIAN-FUZHOU-GULOU/1747/2010,SouthChina,2010.26
FUJIAN-FUZHOU-GULOU/1790/2010,SouthChina,2010.279
FUJIAN-GULOU/11386/2009,SouthChina,2009.71
FUJIAN-GULOU/11410/2009,SouthChina,2009.718
FUJIAN-MEILIE/1478/2010,SouthChina,2010.699
FUJIAN-NANPING-YANPING/2337/2009,SouthChina,2009.896
FUJIAN-SANMING-MEILIE/1469/2010,SouthChina,2010.682
FUJIAN-XIAMEN-SIMING/1557/2009,SouthChina,2009.8
FUJIAN-XIAMEN-SIMING/1766/2009,SouthChina,2009.956
FUJIAN-XIAMEN-TONGAN/1393/2010,SouthChina,2010.43
GA-10C0019956,USACanada,2010.441
GANSU-LANZHOU/81/2008,NorthChina,2008.997
GANSU-LANZHOU/83/2008,NorthChina,2008.995
GANSU-LANZHOU/85/2008,NorthChina,2008.997
GUANGDONG-CHIKAN/1482/2009,SouthChina,2009.816
GUANGDONG-DONGGUAN/1277/2009,SouthChina,2009.649
GUANGDONG-DONGGUAN/1386/2010,SouthChina,2010.362
GUANGDONG-DONGGUAN/1721/2010,SouthChina,2010.666
GUANGDONG-DONGGUAN/33/2009,SouthChina,2009.701
GUANGDONG-FOSHAN-CHANCHENG/2361/2008,SouthChina,2008.595
GUANGDONG-GUANGZHOU-LIWAN/1311/2008,SouthChina,2008.611
GUANGDONG-SHENZHEN-LUOHU/1512/2010,SouthChina,2010.468
GUANGDONG-YUNFU-XINXING/143/2009,SouthChina,2009.151
GUANGDONG-ZHANJIANG-CHIKAN/1370/2010,SouthChina,2010.564
GUANGDONG-ZHANJIANG-CHIKAN/1482/2009,SouthChina,2009.816
GUANGXI-NANNING-LONGAN/11414/2010,SouthChina,2010.586
GUANGXI-WUZHOU-WANXIU/1277/2010,SouthChina,2010.277
GUIZHOU-GUIYANG-NANMING/11622/2010,SouthChina,2010.926
GUIZHOU-GUIYANG-NANMING/1303/2008,SouthChina,2008.863
GUNMA/4/2009,JapanKorea,2009.033
HAINAN-QIONGHAI/2201/2009,SouthChina,2009.781
HEILONGJIANG-HARBIN-DAOLI/1476/2009,NorthChina,2009.992
HIROSHIMA/1/2009,JapanKorea,2009.008
HIROSHIMA/2/2009,JapanKorea,2009.033
HIROSHIMA/6/2009,JapanKorea,2009.093
HK/116/2009,SouthChina,2009
HK/121/2009,SouthChina,2009
HONG-KONG/1828/2010,SouthChina,2010.501
HONG-KONG/1831/2010,SouthChina,2010.507
HONG-KONG/2060/2010,SouthChina,2010.668
HONG-KONG/2061/2010,SouthChina,2010.668
HONG-KONG/2064/2010,SouthChina,2010.671
HONG-KONG/2066/2010,SouthChina,2010.674
HONG-KONG/2188/2010,SouthChina,2010.896
HONG-KONG/2190/2010,SouthChina,2010.912
HONG-KONG/2196/2010,SouthChina,2010.912
HONG-KONG/2205/2010,SouthChina,2010.942
HONG-KONG/248/2009,SouthChina,2009.537
HONG-KONG/458/2010,SouthChina,2010.2
HONG-KONG/533/2009,SouthChina,2009.805
HUBEI-JIANGAN/1714/2010,NorthChina,2010.668
HUBEI-QIAOKOU/1158/2010,NorthChina,2010.551
HUBEI-SHIYAN-MAOJIAN/11334/2010,NorthChina,2010.701
HUBEI-WUCHANG/180/2010,NorthChina,2010.293
HUBEI-WUHAN-JIANGAN/1505/2009,NorthChina,2009.797
HUBEI-WUHAN-JIANGAN/1748/2010,NorthChina,2010.688
HUBEI-WUHAN-QIAOKOU/1288/2010,NorthChina,2010.699
HUBEI-WUHAN-QIAOKOU/1340/2010,NorthChina,2010.767
HUBEI-WUHAN-WUCHANG/1104/2010,NorthChina,2010.389
HUBEI-WUHAN-WUCHANG/180/2010,NorthChina,2010.293
HUBEI-WUJIAGANG/1131/2010,NorthChina,2010.685
HUBEI-YICHANG-WUJIAGANG/1112/2010,NorthChina,2010.652
HUBEI-YICHANG-WUJIAGANG/1184/2010,NorthChina,2010.778
HUBEI-YICHANG-WUJIAGANG/158/2009,NorthChina,2009.17
HUNAN-CHANGDE-WULING/1386/2010,SouthChina,2010.43
HUNAN-CHANGDE-WULING/1439/2010,SouthChina,2010.499
HUNAN-CHANGSHA-FURONG/118/2009,SouthChina,2009.052
HUNAN-CHANGSHA-YUHUA/11100/2010,SouthChina,2010.685
HUNAN-CHANGSHA-YUHUA/1972/2010,SouthChina,2010.592
HUNAN-HUAIHUA-HECHENG/1475/2009,SouthChina,2009.814
HUNAN-WULING/1493/2010,SouthChina,2010.548
HUNAN-XIANGTAN-YUHU/18/2009,SouthChina,2009.49
HUNAN-YUEYANG-YUEYANGLOU/1239/2009,SouthChina,2009.729
HUNAN-ZHUZHOU-LUSONG/1473/2010,SouthChina,2010.279
HUNAN-ZHUZHOU-LUSONG/1550/2010,SouthChina,2010.321
HUNAN-ZHUZHOU-LUSONG/1645/2010,SouthChina,2010.373
HUNAN-ZHUZHOU-LUSONG/1891/2010,SouthChina,2010.499
JIANGSU-GAOYOU/1941/2010,NorthChina,2010.934
JIANGSU-NANJING-GULOU/117/2009,NorthChina,2009.126
JIANGSU-WUXI-BEITANG/12/2009,NorthChina,2009.049
JIANGSU-WUXI-BEITANG/1566/2009,NorthChina,2009.685
JIANGSU-WUXI-BEITANG/1969/2009,NorthChina,2009.992
JIANGSU-YANGZHOU-GAOYOU/1941/2010,NorthChina,2010.934
JIANGSU-YANGZHOU-GAOYOU/5283/2009,NorthChina,2009.17
JIANGXI-NANCHANG-DONGHU/11070/2009,SouthChina,2009.819
JIANGXI-NANCHANG-DONGHU/36010220101063801/2010,SouthChina,2010.551
JIANGXI-YICHUN-YUANZHOU/11324/2009,SouthChina,2009.973
JIANGXI-YINGTAN-GUIXI/5108/2009,SouthChina,2009.668
JIANGXI-YINGTAN-GUIXI/543/2009,SouthChina,2009.611
LATVIA/3-1468/2010,Europe,2010.238
LO-O10-021,SoutheastAsia,2010.784
MACAU/200140/2010,SouthChina,2010.219
MACAU/310493/2010,SouthChina,2010.244
MALAYSIA/207/2010,SoutheastAsia,2010.156
MIE/10/2010,JapanKorea,2010.321
MIE/21/2010,JapanKorea,2010.803
MIE/7/2010,JapanKorea,2010.241
MO-VC09-078,USACanada,2009.101
NIEDERSACHSEN/1/2010,Europe,2010.795
NIEDERSACHSEN/2/2010,Europe,2010.956
NIIGATA/127/2009,JapanKorea,2009.058
PA-M10020887,USACanada,2010.715
PARIS/1850/2010,Europe,2010.91
PERTH/8/2009,Oceania,2009.178
PERTH/81/2010,Oceania,2010.63
PERTH/9/2010,Oceania,2010.375
PY-1453,SouthAmerica,2010.592
SAKAI/68/2009,JapanKorea,2009.879
SANTIAGO/14747/2010,SouthAmerica,2010.477
SANTIAGO/15183/2010,SouthAmerica,2010.016
SAPPORO/2/2010,JapanKorea,2010.17
SAPPORO/3/2010,JapanKorea,2010.173
SHANDONG-TAIAN-TAISHAN/1219/2009,NorthChina,2009.608
SHANGHAI-BAOSHAN/1484/2010,NorthChina,2010.526
SHANGHAI-CHANGNING/1423/2010,NorthChina,2010.441
SHANGHAI-CHANGNING/1701/2010,NorthChina,2010.926
SHANGHAI-FENGXIAN/1260/2009,NorthChina,2009.94
SHANGHAI-FENGXIAN/1299/2009,NorthChina,2009.975
SHANGHAI-JIADING/1406/2010,NorthChina,2010.532
SHANGHAI-LUWAN/1211/2010,NorthChina,2010.093
SHANGHAI-LUWAN/1358/2010,NorthChina,2010.425
SHANGHAI-NANHUI/1417/2009,NorthChina,2009.737
SHANGHAI-PUDONG-XIN/1261/2009,NorthChina,2009.764
SHANGHAI-PUDONG-XIN/1321/2009,NorthChina,2009.819
SHANGHAI-PUDONG-XIN/1335/2009,NorthChina,2009.825
SHANGHAI-PUDONG-XIN/1467/2010,NorthChina,2010.34
SHANGHAI-PUDONG-XIN/1941/2010,NorthChina,2010.948
SHANXI-TAIYUAN-XINGHUALING/1423/2009,NorthChina,2009.77
SHIZUOKA-C/4/2009,JapanKorea,2009.068
SICHUAN-CHENGDU-JINJIANG/2174/2010,NorthChina,2010.932
SICHUAN-CHENGDU-WUHOU/2132/2010,NorthChina,2010.948
SICHUAN-CUIPING/1111/2010,NorthChina,2010.671
SICHUAN-QINGYANG/1434/2010,NorthChina,2010.833
SICHUAN-WENJIANG/295/2010,NorthChina,2010.923
SICHUAN-YAAN-YUCHENG/1238/2010,NorthChina,2010.586
SICHUAN-YAAN-YUCHENG/1270/2010,NorthChina,2010.668
SICHUAN-YAAN-YUCHENG/1350/2010,NorthChina,2010.833
SICHUAN-YUCHENG/1286/2010,NorthChina,2010.699
SICHUAN/51180220101030001/2010,NorthChina,2010.74
SINGAPORE/340/2010,SoutheastAsia,2010.71
SINGAPORE/341/2010,SoutheastAsia,2010.822
TAIWAN/20/2010,SouthChina,2010.09
TAIWAN/36/2009,SouthChina,2009.312
TAIWAN/729/2010,SouthChina,2010.699
TX-07081,USACanada,2009.162
URUGUAY/1050/2010,SouthAmerica,2010.638
VN-N-256/09,SoutheastAsia,2009.468
WA-T29788,USACanada,2010.888
ZHEJIANG-HANGZHOU-JIANGGAN/145/2009,SouthChina,2009.373
